Gene_ID	P09	P08	P07	P06	P05	P03	N11	N10	N04	N03	N02	N01	blast_hit_description	KEEG_ortholog_ID
SSCG00000011639	8.794582685	12.38066739	10.76579852	8.708628612	26.81575987	12.77655207	28.29135634	18.6276296	17.85981845	30.15853684	21.49526417	21.70637389	734635787:PREDICTED: vascular endothelial growth factor A-A-like isoform X3 [Larimichthys crocea]	K05448
SSCG00000011640	21.28625109	25.96402818	26.46249712	24.65916944	26.81575987	29.24946511	24.7356121	24.22992422	25.16924221	25.07081619	20.99826384	27.74962571	734635431:PREDICTED: E3 ubiquitin-protein ligase HACE1 isoform X1 [Larimichthys crocea]	K12166
SSCG00000011641	5.937743724	3.395840198	5.50617176	6.875233115	4.038518053	3.857072323	12.83159878	5.882409348	8.067948874	8.642995313	4.907878235	3.144957581	930772052:PREDICTED: popeye domain-containing protein 3 [Haplochromis burtoni]	
SSCG00000011642	98.9250511	146.3748619	149.3240909	89.92804914	162.0253443	91.12333363	115.8708829	60.85492528	102.8146305	134.7326503	100.8910665	137.2064827	734633257:PREDICTED: G-protein coupled receptor family C group 6 member A [Larimichthys crocea]	K04622
SSCG00000011643	15.06842511	15.28128089	15.6966986	14.66716398	7.915495384	25.95488251	0.077298788	20.02820326	14.06719291	13.24033324	19.19663765	19.23974049	908540762:PREDICTED: gamma-glutamylcyclotransferase-like isoform X1 [Oreochromis niloticus]	K00682
SSCG00000011644	35.96256104	37.14200216	32.87266723	44.36817104	42.48520992	41.46352747	43.75111391	32.14316537	32.54762281	38.2498516	35.16277318	38.849476	929066795:PREDICTED: RRP15-like protein [Salmo salar]	
SSCG00000011645	11.53938875	10.32901393	10.19052684	15.12551285	8.40011755	28.04413001	24.19452059	12.74522025	14.13614974	12.56605701	18.38901212	12.8881595	734630255:PREDICTED: lysophospholipase-like protein 1 isoform X2 [Larimichthys crocea]	K06999
SSCG00000011646	6.273842425	19.87981449	8.382530142	3.300111895	6.569322699	10.04445917	3.864939391	8.963671388	6.068200862	9.317271543	16.21463569	8.139890209	657790535:PREDICTED: LOW QUALITY PROTEIN: oxysterol-binding protein-related protein 10 [Cynoglossus semilaevis]	
SSCG00000011647	2.800822511	3.820320222	2.794176714	5.041837618	3.661589701	4.339206363	5.179018784	3.85157755	4.758021131	4.04565738	3.976002621	4.871600959	734633235:PREDICTED: zinc finger with UFM1-specific peptidase domain protein isoform X1 [Larimichthys crocea]	
SSCG00000011648	29.29660347	26.74224156	29.99630884	32.17609098	28.10808565	26.67808357	32.3881921	36.62500106	29.78934969	31.32319578	33.36114699	38.10948598	734633247:PREDICTED: CCR4-NOT transcription complex subunit 10 isoform X1 [Larimichthys crocea]	K12607
SSCG00000011649	94.33170218	94.4468055	108.5619835	53.44347875	69.4086636	66.69520892	104.8944551	81.65344405	111.020493	111.1942801	95.29981282	114.0201288	808878149:Adenylate cyclase type 3 [Larimichthys crocea]	K08043
SSCG00000011650	8.514500434	9.05557386	2.301086706	1.925065272	1.561560314	3.937427996	0.386493939	5.6723233	2.344532151	3.739168185	6.5231293	7.461566025	734650550:PREDICTED: sodium- and chloride-dependent transporter XTRP3, partial [Larimichthys crocea]	K05048
SSCG00000011651	4.257250217	3.042106844	2.301086706	2.200074597	3.607742794	1.767824815	8.348269085	3.151290722	3.930539195	5.761996875	2.360751556	4.193276774	410904595:PREDICTED: transforming growth factor beta-2 [Takifugu rubripes]	K13376
SSCG00000011652	35.06629784	43.08472251	40.84428903	22.36742507	26.16959698	29.41017646	34.16606422	43.55784065	47.02855668	35.79793803	46.03465535	40.0827927	657581805:PREDICTED: WD repeat-containing protein 26 isoform X1 [Stegastes partitus]	
SSCG00000011653	1.232361905	1.980906782	1.150543353	1.375046623	1.453866499	3.053515589	2.782756362	1.890774433	1.448093388	4.106955219	3.727502457	0.863321689	515721237:hypothetical protein [Bacillus sp. FJAT-13831]	
SSCG00000011654	5.377579222	7.286907091	6.903260117	4.400149194	4.738527849	6.026675504	3.401146664	6.372610127	6.206114518	5.394209841	5.342753522	8.201556044	657581807:PREDICTED: WD repeat-containing protein 26 isoform X2 [Stegastes partitus]	
SSCG00000011655	17.36509957	12.0976807	10.0261635	14.02547555	21.86184439	23.06207826	21.10256908	17.36711331	18.27355941	15.07926842	17.64351163	15.29312706	597776417:PREDICTED: glycerol-3-phosphate dehydrogese 1-like protein [Astyax mexicanus]	K00006
SSCG00000011656	57.58491083	73.93027097	67.88205782	56.92693019	83.19347189	89.67693151	90.98067327	87.46582472	78.40391341	66.44685758	62.37354112	94.28706159	734647765:PREDICTED: prolactin regulatory element-binding protein [Larimichthys crocea]	K14003
SSCG00000011657	10.69914199	12.73440074	17.99778531	9.258647261	16.74638819	14.06224284	13.9910806	11.62476133	16.68755237	14.03720515	13.66750901	12.45649865	734633243:PREDICTED: protein FAM26E [Larimichthys crocea]	
SSCG00000011658	34.45011689	36.15154877	33.03703056	40.15136139	37.36975372	44.75811008	48.46633996	38.30568945	42.20157872	42.60199817	37.46139969	43.59774529	657581801:PREDICTED: protein cornichon homolog 4 isoform X1 [Stegastes partitus]	K20368
SSCG00000011659	25.5435013	29.50136172	27.85958547	30.06768616	21.10798769	24.50848038	27.98216119	33.47371034	29.16873824	34.69457693	32.80202162	32.99122168	734633251:PREDICTED: T-cell activation inhibitor, mitochondrial isoform X1 [Larimichthys crocea]	
SSCG00000011660	33.88995239	41.74053576	39.52938234	41.98475689	52.6084285	44.75811008	47.69335209	39.28609101	34.96111179	36.5335121	36.15677383	46.6193712	597737549:PREDICTED: RWD domain-containing protein 1 [Astyax mexicanus]	
SSCG00000011661	85.03297144	96.00323225	101.9052684	83.05281603	110.0092318	92.97151411	87.11573388	95.44909455	83.50671868	89.80133428	85.98105668	101.0086376	734633233:PREDICTED: importin subunit alpha-6 [Larimichthys crocea]	
SSCG00000011662	46.38162079	73.71803096	46.67918746	46.56824563	64.77782957	51.82940934	81.241026	75.14077656	78.40391341	67.61151652	72.68629791	90.03211898	657790611:PREDICTED: uncharacterized protein LOC103388763 [Cynoglossus semilaevis]	
SSCG00000011664	3.304970563	2.617626819	0.986180017	3.39178167	0.646162888	5.705252811	0.618390303	4.201720963	1.448093388	3.432678989	2.795626843	5.303261803	734612952:PREDICTED: vomerosal type-1 receptor 1-like [Larimichthys crocea]	
SSCG00000011665	16.35680347	15.21053422	15.9432436	15.6755315	15.61560314	19.28536161	23.18963635	17.22705595	15.37737264	16.42782088	18.01626188	20.28805969	657524519:PREDICTED: ubiquitin thioesterase OTU1 [Stegastes partitus]	K13719
SSCG00000011668	73.77366495	80.08523133	71.66241455	66.27724723	80.60882034	65.97200785	90.98067327	110.57529	96.608516	91.33378025	92.62843606	87.93548059	657524534:PREDICTED: 6-phosphofructo-2-kise/fructose-2,6-bisphosphatase 2 isoform X2 [Stegastes partitus]	K19029
SSCG00000011669	60.27370044	28.15717497	28.27049381	47.94329225	22.29261965	35.75827466	18.3971115	18.27748619	23.03158055	15.75354465	17.95413684	11.6548428	657524549:PREDICTED: hematopoietic progenitor cell antigen CD34 [Stegastes partitus]	K06474
SSCG00000011670	10.92320779	4.740026943	16.35415194	5.500186492	5.33084383	6.267742525	14.91866605	12.67519157	17.51503431	12.68865269	27.08651786	10.2365286	657524546:PREDICTED: plexin-A2 [Stegastes partitus]	K06820
SSCG00000011671	65.59526321	63.17677701	68.37514783	67.8356334	90.83973274	77.70393617	97.47377144	129.342977	45.23567915	139.0847969	70.26342132	97.80201418	317418670:Peptidylarginine deimise [Dicentrarchus labrax]	K01481
SSCG00000011672	61.00191429	59.49795013	61.22534271	34.46783535	48.30067591	33.99044984	44.52410179	58.3338927	55.37233287	52.8387373	52.86840985	46.74270287	317418669:Leucine-rich repeats and immunoglobulin-like domains protein 2 [Dicentrarchus labrax]	
SSCG00000011673	23.58292554	15.06904088	25.4763171	33.9178167	18.2541016	30.77622291	20.17498362	6.232552762	9.791869573	9.194675865	9.940006552	7.584897695	736180884:PREDICTED: complement decay-accelerating factor isoform X3 [Notothenia coriiceps]	K04006
SSCG00000011674	2.57675671	4.103306905	2.95854005	1.741725722	3.500048979	2.732092895	4.637927269	3.571462819	7.033596454	5.945890392	7.455004914	4.501605949	736254034:PREDICTED: membrane-associated guanylate kise, WW and PDZ domain-containing protein 3-like [Notothenia coriiceps]	
SSCG00000011675	44.70112728	63.45976369	49.30900084	47.39327361	42.53905682	67.25769863	71.34678116	63.44598654	82.19653895	80.23887138	84.92493098	70.1140543	808876818:Membrane-associated guanylate kise, WW and PDZ domain-containing protein 3 [Larimichthys crocea]	K06112
SSCG00000011678	57.47287793	48.6737095	37.88574898	32.90944918	29.77733978	36.88325409	33.70227149	33.12356693	51.78657781	46.77025123	56.47166223	45.01605949	734619403:PREDICTED: sestrin-3-like [Larimichthys crocea]	K10141
SSCG00000011679	20.44600433	26.45925487	21.77814204	12.65042893	29.72349287	14.38366554	33.08388119	30.95267776	29.72039286	35.85923587	29.94426974	19.05474299	961858127:PREDICTED: muscleblind-like protein 3 isoform X4 [Poecilia latipin]	K14943
SSCG00000011680	52.03928226	45.41936264	47.17227747	56.83526042	53.57767284	47.16878028	49.85771815	53.29182755	43.3738448	43.95055063	45.53765502	42.67275776	617410011:PREDICTED: ras-related protein Rap-2c [Poecilia formosa]	K07839
SSCG00000011681	27.44806061	27.52045493	29.50321883	29.24265818	26.38498461	21.85674316	23.73072786	26.47084207	25.65194001	24.09005077	27.64564322	30.46292245	734619405:PREDICTED: ubiquitin-like protein 3 [Larimichthys crocea]	
SSCG00000011682	6.609941126	8.772587177	8.793438483	5.958535366	7.807801569	7.232010605	9.121256963	10.57433109	9.516042261	9.439867221	8.386880529	8.571551054	548341116:PREDICTED: putative bifunctiol UDP-N-acetylglucosamine transferase and deubiquitise ALG13 [Pundamilia nyererei]	K07432
SSCG00000011684	44.19697923	41.31605574	37.88574898	51.51841347	36.93897846	50.46336289	51.32639511	55.18260198	54.13110996	40.27268029	49.38940756	63.08414912	551514335:PREDICTED: copper transport protein ATOX1 [Xiphophorus maculatus]	K07213
SSCG00000011685	24.36715585	24.54909476	23.6683204	14.02547555	12.92325777	14.62473256	10.28073878	17.15702727	17.17025017	13.36292892	23.79389068	12.70316199	554804816:PREDICTED: forkhead box protein O6-like [Haplochromis burtoni]	K12358
SSCG00000011689	1.792526407	2.263893465	3.205085054	4.491818968	5.492384552	3.294582609	2.628158786	1.680688385	2.344532151	1.900233012	2.857751884	2.096638387	734606569:PREDICTED: D polymerase alpha subunit B [Larimichthys crocea]	K02321
SSCG00000011690	31.59327793	34.8781087	34.51630059	30.25102571	40.43902744	41.54388314	45.21979088	39.35611969	36.13337786	45.23780525	33.23689691	37.49282763	808867653:Methylglutaconyl-CoA hydratase, mitochondrial [Larimichthys crocea]	K05607
SSCG00000011691	10.47507619	9.267813873	8.711256815	6.96690289	8.023189199	9.24090244	8.966659387	9.663958215	10.27456737	10.05284561	12.36288315	11.53151113	657543014:PREDICTED: AP-5 complex subunit sigma-1 [Stegastes partitus]	K19024
SSCG00000011692	669.3965802	520.9784837	717.1172355	648.2886479	496.4146391	519.0172944	397.3930682	428.1553661	406.5005009	455.4429445	428.1036572	491.5383701	557367723:calpain 2 [Sparus aurata]	K03853
SSCG00000011693	7.114089179	5.306000309	7.396350126	2.291744372	6.461628885	2.732092895	7.575281207	3.151290722	7.102553282	6.681464462	6.212504095	1.541645873	734619237:PREDICTED: slit homolog 3 protein [Larimichthys crocea]	K06850
SSCG00000011697	104.3026303	92.04141869	93.27619325	187.0980105	96.3859642	140.2206501	89.89849024	172.4106169	125.0187291	92.92752407	97.8469395	175.562632	734619223:PREDICTED: homeodomain-only protein [Larimichthys crocea]	
SSCG00000011698	51.53513421	49.80565623	45.93955245	44.09316171	34.78510216	40.49925939	39.42238179	52.6615694	51.5107505	40.27268029	49.94853293	49.20933626	657572647:PREDICTED: protein transport protein Sec24B-like [Stegastes partitus]	K14007
SSCG00000011699	41.67623897	42.16501579	41.4195607	38.31796589	44.5313924	42.42779555	38.95858906	41.45698017	43.02906066	46.34116636	44.85427957	48.34601458	657795636:PREDICTED: leptin receptor overlapping transcript-like 1 [Cynoglossus semilaevis]	
SSCG00000011700	13.94809611	17.89890771	27.5308588	18.6089643	21.37722223	29.00839809	41.81864421	14.00573654	36.13337786	29.91334548	18.63751229	23.06302226	548348510:PREDICTED: centrosomal protein of 63 kDa-like isoform X2 [Pundamilia nyererei]	
SSCG00000011702	72.48528659	59.42720346	56.13007929	55.73522312	46.25449343	65.57022949	44.36950421	51.19096707	64.19880685	59.64279744	58.27328841	56.11590978	734619233:PREDICTED: ADP-ribosylation factor-like protein 9 [Larimichthys crocea]	K07957
SSCG00000011703	93.71552123	96.99368564	98.289275	90.47806779	103.493756	65.81129651	75.36631813	86.55545184	83.02402089	81.83261519	84.86280594	95.76704163	908430128:PREDICTED: sigl recognition particle subunit SRP72 [Oreochromis niloticus]	K03108
SSCG00000011704	0.616180952	0.990453391	0.41090834	1.191707073	3.769283516	0.160711347	0.850286666	4.972036473	0.758525108	0.306489195	3.727502457	0.739990019	938063438:C-type lectin domain family 4 member M-like, partial [Scleropages formosus]	
SSCG00000011705	82.62426408	35.44408206	78.730038	73.15248034	53.68536665	43.31170796	64.85368298	59.24426558	49.37308883	62.46249804	71.50592214	39.21947101	657527958:PREDICTED: protocadherin Fat 4 [Stegastes partitus]	K16669
SSCG00000011706	13.0518329	7.499147103	16.02542527	4.491818968	12.3847887	2.651737222	14.06837938	11.7648187	11.79161758	14.8953749	20.19063831	4.439940114	808882817:Protocadherin Fat 4 [Larimichthys crocea]	K16669
SSCG00000011707	9.242714287	4.103306905	6.821078449	3.300111895	7.215485588	2.571381549	4.019536967	2.451003895	1.517050216	3.923061702	2.112251392	0.431660844	930743641:PREDICTED: dedicator of cytokinesis protein 3-like isoform X8 [Haplochromis burtoni]	
SSCG00000011709	12.3796355	13.08813409	10.84798018	8.066940188	15.29252169	11.73192832	19.94308726	12.11496211	15.79111361	14.22109867	19.8800131	12.02483781	657570104:PREDICTED: zinc transporter 1 [Stegastes partitus]	K14688
SSCG00000011710	1.064312554	1.485680086	2.465450042	2.016735047	3.661589701	6.187386851	2.318963635	2.100860482	5.585503066	2.758402759	3.416877252	3.63828426	658911373:PREDICTED: serine/threonine-protein kise Nek2 [Poecilia reticulata]	K08857
SSCG00000011711	29.80075152	28.51090833	26.70904212	29.05931863	36.40050938	29.08875377	33.93416785	29.83221884	31.16848625	33.7138115	35.41127334	27.68795988	657570093:PREDICTED: integrator complex subunit 7 [Stegastes partitus]	K13144
SSCG00000011712	95.73211343	117.6517135	104.8638084	98.82001731	85.72427654	127.1226753	75.90740964	102.3819341	93.22963143	76.25451184	89.58430905	108.5935353	554821794:PREDICTED: opsin-5-like [Haplochromis burtoni]	
SSCG00000011713	0.952279654	1.485680086	3.205085054	1.283376848	4.09236496	2.892804242	2.705457574	1.890774433	3.034100431	1.838935173	1.92587627	1.479980038	808871477:Denticleless protein [Larimichthys crocea]	K11790
SSCG00000011714	14.62029351	17.04994766	16.27197028	23.46746237	15.77714386	16.39255737	14.6094709	16.73685517	16.61859554	13.73071596	14.78575975	18.68474798	229365934:Mediator of R polymerase II transcription subunit 10 [Anoplopoma fimbria]	K15151
SSCG00000011715	21.45430044	22.70968132	20.29887201	23.10078327	28.75424854	14.30330986	19.86578847	19.32791643	15.17050216	22.86409398	21.86801442	23.55634894	548442128:PREDICTED: tR (cytosine(34)-C(5))-methyltransferase [Pundamilia nyererei]	K15335
SSCG00000011716	1.232361905	1.344186745	0.657453345	0.458348874	0.430775259	1.446402121	0.850286666	1.820745751	1.172266076	0.367787035	0.931875614	0.616658349	657595539:PREDICTED: ubiquitin-conjugating enzyme E2Q-like protein 1 [Stegastes partitus]	K10582
SSCG00000011718	1.848542857	3.325093527	3.615993395	2.016735047	1.938488665	4.01778367	3.710341815	1.960803116	1.517050216	4.71993361	1.863751229	2.898294241	734633427:PREDICTED: trafficking kinesin-binding protein 1 [Larimichthys crocea]	K15369
SSCG00000011721	35.90654459	39.75962898	39.69374567	48.67665045	27.0311475	39.69570266	44.06030906	31.23279249	38.13312587	34.26549206	44.54365436	31.81957082	808887535:Lysophosphatidylcholine acyltransferase 1 [Larimichthys crocea]	K13510
SSCG00000011724	8.066368832	5.730480333	7.478531794	5.316846942	6.784710329	10.12481485	35.32554603	14.00573654	23.92801931	15.26316194	16.27676073	16.52644376	734613030:PREDICTED: transcription factor SOX-4-like [Larimichthys crocea]	K09268
SSCG00000011725	23.13479394	20.16280117	21.20287036	39.50967297	25.63112791	41.54388314	33.31577755	23.80975212	26.41046512	22.06722207	25.40914175	31.57290748	543890924:DH dehydrogese [ubiquinone] iron-sulfur protein 6 [Sparus aurata]	K03939
SSCG00000011726	1.176345455	1.485680086	1.397088357	1.100037298	1.830794851	3.133871262	2.164366059	0.980401558	1.517050216	1.716339495	2.360751556	2.096638387	831545822:PREDICTED: macoilin-1-like [Fundulus heteroclitus]	
SSCG00000011727	236.9495844	130.4568609	140.6128341	98.54500798	123.5786524	147.2919493	52.0220842	41.52700885	94.74668164	97.64745768	80.14130283	60.55584989	548440157:PREDICTED: MARCKS-related protein-like [Pundamilia nyererei]	K13536
SSCG00000011729	22.35056364	21.36549458	17.34033196	23.37579259	25.95420935	24.7495474	21.10256908	19.39794511	15.86007044	24.27394428	19.8800131	21.64470806	657588705:PREDICTED: serum response factor-binding protein 1 [Stegastes partitus]	
SSCG00000011730	31.14514632	30.63330845	31.1468522	35.47620287	20.35413099	42.74921824	27.05457574	27.9414444	25.23819904	24.39653996	32.42927138	28.4279499	584024208:PREDICTED: transcription factor E2F3-like [Neolamprologus brichardi]	
SSCG00000011733	28.90448832	27.44970826	29.91412717	47.48494338	18.14640778	33.91009417	36.794223	30.74259171	36.06442103	30.58762171	21.74376433	29.78459827	657598479:PREDICTED: tissue alpha-L-fucosidase [Stegastes partitus]	K01206
